0, 0.20591329675188463
1, 0.20429329323361536
2, 0.20272100080676245
3, 0.20118150596692377
4, 0.1996664258235444
5, 0.19817109889514045
6, 0.196693013276463
7, 0.19523090258114964
8, 0.1937842134908945
9, 0.19235278604464995
10, 0.19093665919166009
11, 0.18953595228838718
12, 0.1881507940337667
13, 0.18678128186062407
14, 0.18542746126359125
15, 0.18408931823362226
16, 0.18276678014581613
17, 0.18145972180523248
18, 0.18016797427107628
19, 0.17889133474931798
20, 0.17762957636405743
21, 0.17638245703301633
22, 0.17514972700203885
23, 0.1739311348473893
24, 0.17272643194077147
25, 0.1715353754988221
26, 0.1703577304159626
27, 0.1691932701170542
28, 0.16804177667417805
29, 0.16690304041894688
30, 0.165776859255574
31, 0.16466303784648054
32, 0.1635613868060099
33, 0.16247172200203855
34, 0.1613938640320302
35, 0.16032763791063573
36, 0.15927287298092424
37, 0.1582294030409414
38, 0.1571970666614267
39, 0.15617570765891284
40, 0.1551651756807026
41, 0.15416532685395362
42, 0.15317602444986905
43, 0.15219713951535915
44, 0.15122855142809458
45, 0.15027014833620284
46, 0.14932182745056746
47, 0.1483834951653913
48, 0.14745506699098984
49, 0.1465364672913171
50, 0.14562762882713837
51, 0.1447284921137145
52, 0.14383900460904783
53, 0.14295911975490622
54, 0.14208879589778478
55, 0.14122799512054326
56, 0.14037668201760553
57, 0.13953482244732004
58, 0.13870238229442883
59, 0.13787932627370392
60, 0.1370656168028623
61, 0.13626121296908242
62, 0.13546606960905155
63, 0.13468013651772062
64, 0.13390335779606893
65, 0.1331356713434024
66, 0.132377008495213
67, 0.13162729380356583
68, 0.1308864449534645
69, 0.13015437280574488
70, 0.12943098155479632
71, 0.1287161689878019
72, 0.12800982683119985
73, 0.1273118411696382
74, 0.12662209292275908
75, 0.1259404583656276
76, 0.1252668096794304
77, 0.12460101552013067
78, 0.12394294159399963
79, 0.12329245123028398
80, 0.12264940594264877
81, 0.12201366597240813
82, 0.1213850908078812
83, 0.12076353967545443
84, 0.1201488719990745
85, 0.11954094782592281
86, 0.11893962821692836
87, 0.11834477560155195
88, 0.11775625409693664
89, 0.11717392979205764
90, 0.1165976709979427
91, 0.1160273484653692
92, 0.11546283557169677
93, 0.11490400847866893
94, 0.11435074626312876
95, 0.11380293102264856
96, 0.11326044795808696
97, 0.11272318543506088
98, 0.11219103502626722
99, 0.11166389153651517
100, 0.11114165301223976
101, 0.11062422073716557
102, 0.11011149921568421
103, 0.10960339614539667
104, 0.1090998223801621
105, 0.10860069188488489
106, 0.10810592168316623
107, 0.10761543179884533
108, 0.10712914519235892
109, 0.1066469876927582
110, 0.10616888792613868
111, 0.10569477724115985
112, 0.10522458963226192
113, 0.10475826166111986
114, 0.10429573237681684
115, 0.10383694323516511
116, 0.10338183801755249
117, 0.10293036274965053
118, 0.10248246562027966
119, 0.102038096900691
120, 0.10159720886449428
121, 0.10115975570843103
122, 0.10072569347416817
123, 0.10029497997126414
124, 0.09986757470143882
125, 0.09944343878426169
126, 0.09902253488435497
127, 0.09860482714019543
128, 0.09819028109458508
129, 0.0977788636268486
130, 0.09737054288680655
131, 0.09696528823056268
132, 0.0965630701581359
133, 0.0961638602529595
134, 0.0957676311232639
135, 0.09537435634535209
136, 0.0949840104087725
137, 0.0945965686633873
138, 0.09421200726833136
139, 0.09383030314285122
140, 0.09345143391901024
141, 0.09307537789624308
142, 0.0927021139977384
143, 0.09233162172862645
144, 0.09196388113594607
145, 0.09159887277036138
146, 0.0912365776495991
147, 0.09087697722357246
148, 0.0905200533411591
149, 0.09016578821859529
150, 0.0898141644094512
151, 0.08946516477614781
152, 0.0891187724629766
153, 0.08877497087058196
154, 0.08843374363186533
155, 0.08809507458926992
156, 0.0877589477734042
157, 0.08742534738296191
158, 0.08709425776589654
159, 0.08676566340180791
160, 0.08643954888549851
161, 0.08611589891165736
